"","Genet","Ramet","Year","Month1","stage2","PrevStage","PrevYear","NextStage","NextYear","firstYear","firstStage","lastYear","lastStage"
"3604","1827","1",1997,"M","PD","SR",1996,"PD",1998,1994,"SR",2002,"PD"
"3605","1827","1",1997,"J","SR","PD",1996,"SR",1998,1994,"SR",2002,"PD"
"3606","1827","1",1998,"M","PD","PD",1997,"SR",1999,1994,"SR",2002,"PD"
"3607","1827","2",1998,"J","SR","SR",1997,"SR",1999,1994,"SR",2002,"PD"
"3608","1827","2",1999,"M","SR","PD",1998,"SR",2000,1994,"SR",2002,"PD"
"3609","1827","2",1999,"J","SR","SR",1998,NA,NA,1994,"SR",2002,"PD"
"3610","1827","2",2000,"M","SR","SR",1999,"SR",2001,1994,"SR",2002,"PD"
"3611","1827","2",2001,"M","SR","SR",2000,"PD",2002,1994,"SR",2002,"PD"
"3612","1827","2",2002,"M","PD","SR",2001,NA,NA,1994,"SR",2002,"PD"
"3613","1828","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2006,"Dead"
"3614","1828","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2006,"Dead"
"3615","1828","1",1995,"M","SR","SR",1994,"MR",1996,1994,"SR",2006,"Dead"
"3616","1828","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",2006,"Dead"
"3617","1828","1",1996,"M","MR","SR",1995,"MR",1997,1994,"SR",2006,"Dead"
"3618","1828","1",1996,"J","SR","SR",1995,"MR",1997,1994,"SR",2006,"Dead"
"3619","1828","2",1997,"M","MR","MR",1996,"MR",1998,1994,"SR",2006,"Dead"
"3620","1828","2",1997,"J","MR","SR",1996,"SR",1998,1994,"SR",2006,"Dead"
"3621","1828","2",1998,"M","MR","MR",1997,"SR",1999,1994,"SR",2006,"Dead"
"3622","1828","2",1998,"J","SR","MR",1997,"SR",1999,1994,"SR",2006,"Dead"
"3623","1828","2",1999,"M","SR","MR",1998,"SR",2000,1994,"SR",2006,"Dead"
"3624","1828","2",1999,"J","SR","SR",1998,"F",2000,1994,"SR",2006,"Dead"
"3625","1828","2",2000,"M","SR","SR",1999,"PD",2001,1994,"SR",2006,"Dead"
"3626","1828","2",2000,"J","F","SR",1999,NA,NA,1994,"SR",2006,"Dead"
"3627","1828","2",2001,"M","PD","SR",2000,"PD",2002,1994,"SR",2006,"Dead"
"3628","1828","2",2002,"M","PD","PD",2001,NA,NA,1994,"SR",2006,"Dead"
"3629","1828","2",2002,"J","UK",NA,NA,"SR",2003,1994,"SR",2006,"Dead"
"3630","1828","3",2003,"J","SR","UK",2002,NA,NA,1994,"SR",2006,"Dead"
"3631","1828","4",2005,"J","SR",NA,NA,"Dead",2006,1994,"SR",2006,"Dead"
"3632","1828","4",2006,"J","Dead","SR",2005,NA,NA,1994,"SR",2006,"Dead"
"3633","1829","1",1994,"M","SR",NA,NA,"PD",1995,1994,"SR",1999,"Dead"
"3634","1829","1",1994,"J","PD",NA,NA,"PD",1995,1994,"SR",1999,"Dead"
"3635","1829","1",1995,"M","PD","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3636","1829","1",1995,"J","PD","PD",1994,"SR",1996,1994,"SR",1999,"Dead"
"3637","1829","2",1996,"M","SR","PD",1995,"PD",1997,1994,"SR",1999,"Dead"
"3638","1829","2",1996,"J","SR","PD",1995,"PD",1997,1994,"SR",1999,"Dead"
"3639","1829","2",1997,"M","PD","SR",1996,"PD",1998,1994,"SR",1999,"Dead"
"3640","1829","2",1997,"J","PD","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"3641","1829","2",1998,"M","PD","PD",1997,"SR",1999,1994,"SR",1999,"Dead"
"3642","1829","2",1998,"J","SR","PD",1997,"Dead",1999,1994,"SR",1999,"Dead"
"3643","1829","2",1999,"M","SR","PD",1998,NA,NA,1994,"SR",1999,"Dead"
"3644","1829","2",1999,"J","Dead","SR",1998,NA,NA,1994,"SR",1999,"Dead"
"3645","1830","1",1993,"M","SR",NA,NA,"SR",1994,1993,"SR",2000,"Dead"
"3646","1830","1",1993,"J","SR",NA,NA,"SR",1994,1993,"SR",2000,"Dead"
"3647","1830","1",1994,"M","SR","SR",1993,"SR",1995,1993,"SR",2000,"Dead"
"3648","1830","1",1994,"J","SR","SR",1993,"F",1995,1993,"SR",2000,"Dead"
"3649","1830","1",1995,"M","SR","SR",1994,"MR",1996,1993,"SR",2000,"Dead"
"3650","1830","1",1995,"J","F","SR",1994,"SR",1996,1993,"SR",2000,"Dead"
"3651","1830","2",1996,"M","MR","SR",1995,"SR",1997,1993,"SR",2000,"Dead"
"3652","1830","2",1996,"J","SR","F",1995,"SR",1997,1993,"SR",2000,"Dead"
"3653","1830","2",1997,"M","SR","MR",1996,"SR",1998,1993,"SR",2000,"Dead"
"3654","1830","2",1997,"J","SR","SR",1996,"MR",1998,1993,"SR",2000,"Dead"
"3655","1830","2",1998,"M","SR","SR",1997,"SR",1999,1993,"SR",2000,"Dead"
"3656","1830","2",1998,"J","MR","SR",1997,"SR",1999,1993,"SR",2000,"Dead"
"3657","1830","2",1999,"M","SR","SR",1998,"Dead",2000,1993,"SR",2000,"Dead"
"3658","1830","2",1999,"J","SR","MR",1998,NA,NA,1993,"SR",2000,"Dead"
"3659","1830","2",2000,"M","Dead","SR",1999,NA,NA,1993,"SR",2000,"Dead"
"3660","1831","1",1994,"M","MR",NA,NA,"SR",1995,1994,"MR",2003,"PD"
"3661","1831","1",1994,"J","SR",NA,NA,"SR",1995,1994,"MR",2003,"PD"
"3662","1831","1",1995,"M","SR","MR",1994,"SR",1996,1994,"MR",2003,"PD"
"3663","1831","1",1995,"J","SR","SR",1994,"SR",1996,1994,"MR",2003,"PD"
"3664","1831","1",1996,"M","SR","SR",1995,"SR",1997,1994,"MR",2003,"PD"
"3665","1831","1",1996,"J","SR","SR",1995,"PD",1997,1994,"MR",2003,"PD"
"3666","1831","1",1997,"M","SR","SR",1996,"SR",1998,1994,"MR",2003,"PD"
"3667","1831","1",1997,"J","PD","SR",1996,"SR",1998,1994,"MR",2003,"PD"
"3668","1831","2",1998,"M","SR","SR",1997,"SR",1999,1994,"MR",2003,"PD"
"3669","1831","2",1998,"J","SR","PD",1997,"SR",1999,1994,"MR",2003,"PD"
"3670","1831","2",1999,"M","SR","SR",1998,"SR",2000,1994,"MR",2003,"PD"
"3671","1831","2",1999,"J","SR","SR",1998,NA,NA,1994,"MR",2003,"PD"
"3672","1831","2",2000,"M","SR","SR",1999,"PD",2001,1994,"MR",2003,"PD"
"3673","1831","2",2001,"M","PD","SR",2000,"PD",2002,1994,"MR",2003,"PD"
"3674","1831","3",2002,"M","PD","PD",2001,NA,NA,1994,"MR",2003,"PD"
"3675","1831","3",2002,"J","PD",NA,NA,"PD",2003,1994,"MR",2003,"PD"
"3676","1831","3",2003,"J","PD","PD",2002,NA,NA,1994,"MR",2003,"PD"
"3677","1832",NA,1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3678","1832",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3679","1832",NA,1995,"M","SR","SR",1994,"SR",1996,1994,"SR",2000,"Dead"
"3680","1832",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"SR",2000,"Dead"
"3681","1832",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"3682","1832",NA,1996,"J","SR","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"3683","1832",NA,1997,"M","SR","SR",1996,"MR",1998,1994,"SR",2000,"Dead"
"3684","1832",NA,1997,"J","SR","SR",1996,"MR",1998,1994,"SR",2000,"Dead"
"3685","1832",NA,1998,"M","MR","SR",1997,"MR",1999,1994,"SR",2000,"Dead"
"3686","1832",NA,1998,"J","MR","SR",1997,"F",1999,1994,"SR",2000,"Dead"
"3687","1832",NA,1999,"M","MR","MR",1998,"Dead",2000,1994,"SR",2000,"Dead"
"3688","1832",NA,1999,"J","F","MR",1998,NA,NA,1994,"SR",2000,"Dead"
"3689","1832",NA,2000,"M","Dead","MR",1999,NA,NA,1994,"SR",2000,"Dead"
"3690","1833",NA,1994,"M","S",NA,NA,"SR",1995,1994,"S",2000,"Dead"
"3691","1833",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"S",2000,"Dead"
"3692","1833",NA,1995,"M","SR","S",1994,"SR",1996,1994,"S",2000,"Dead"
"3693","1833",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"S",2000,"Dead"
"3694","1833",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"S",2000,"Dead"
"3695","1833",NA,1996,"J","SR","SR",1995,"SR",1997,1994,"S",2000,"Dead"
"3696","1833",NA,1997,"M","SR","SR",1996,"SR",1998,1994,"S",2000,"Dead"
"3697","1833",NA,1997,"J","SR","SR",1996,"SR",1998,1994,"S",2000,"Dead"
"3698","1833",NA,1998,"M","SR","SR",1997,"SR",1999,1994,"S",2000,"Dead"
"3699","1833",NA,1998,"J","SR","SR",1997,"F",1999,1994,"S",2000,"Dead"
"3700","1833",NA,1999,"M","SR","SR",1998,"Dead",2000,1994,"S",2000,"Dead"
"3701","1833",NA,1999,"J","F","SR",1998,NA,NA,1994,"S",2000,"Dead"
"3702","1833",NA,2000,"M","Dead","SR",1999,NA,NA,1994,"S",2000,"Dead"
"3703","1834",NA,1994,"M","S",NA,NA,"SR",1995,1994,"S",1998,"Dead"
"3704","1834",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"S",1998,"Dead"
"3705","1834",NA,1995,"M","SR","S",1994,"SR",1996,1994,"S",1998,"Dead"
"3706","1834",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"S",1998,"Dead"
"3707","1834",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"S",1998,"Dead"
"3708","1834",NA,1996,"J","SR","SR",1995,"SR",1997,1994,"S",1998,"Dead"
"3709","1834",NA,1997,"M","SR","SR",1996,"MR",1998,1994,"S",1998,"Dead"
"3710","1834",NA,1997,"J","SR","SR",1996,"Dead",1998,1994,"S",1998,"Dead"
"3711","1834",NA,1998,"M","MR","SR",1997,NA,NA,1994,"S",1998,"Dead"
"3712","1834",NA,1998,"J","Dead","SR",1997,NA,NA,1994,"S",1998,"Dead"
"3713","1835","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2003,"PD"
"3714","1835","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2003,"PD"
"3715","1835","1",1995,"M","SR","SR",1994,"SR",1996,1994,"SR",2003,"PD"
"3716","1835","1",1995,"J","SR","SR",1994,"F",1996,1994,"SR",2003,"PD"
"3717","1835","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2003,"PD"
"3718","1835","1",1996,"J","F","SR",1995,"F",1997,1994,"SR",2003,"PD"
"3719","1835","2",1997,"M","SR","SR",1996,"PD",1998,1994,"SR",2003,"PD"
"3720","1835","2",1997,"J","F","F",1996,"SR",1998,1994,"SR",2003,"PD"
"3721","1835","2",1998,"M","PD","SR",1997,"PD",1999,1994,"SR",2003,"PD"
"3722","1835","3",1998,"J","SR","F",1997,"SR",1999,1994,"SR",2003,"PD"
"3723","1835","3",1999,"M","PD","PD",1998,"SR",2000,1994,"SR",2003,"PD"
"3724","1835","3",1999,"J","SR","SR",1998,NA,NA,1994,"SR",2003,"PD"
"3725","1835","3",2000,"M","SR","PD",1999,"PD",2001,1994,"SR",2003,"PD"
"3726","1835","3",2001,"M","PD","SR",2000,"PD",2002,1994,"SR",2003,"PD"
"3727","1835","3",2002,"M","PD","PD",2001,NA,NA,1994,"SR",2003,"PD"
"3728","1835","4",2002,"J","SR",NA,NA,"PD",2003,1994,"SR",2003,"PD"
"3729","1835","4",2003,"J","PD","SR",2002,NA,NA,1994,"SR",2003,"PD"
"3730","1836",NA,1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3731","1836",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3732","1836",NA,1995,"M","SR","SR",1994,"SR",1996,1994,"SR",2000,"Dead"
"3733","1836",NA,1995,"J","SR","SR",1994,"PD",1996,1994,"SR",2000,"Dead"
"3734","1836",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"3735","1836",NA,1996,"J","PD","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"3736","1836",NA,1997,"M","SR","SR",1996,"SR",1998,1994,"SR",2000,"Dead"
"3737","1836",NA,1997,"J","SR","PD",1996,"SR",1998,1994,"SR",2000,"Dead"
"3738","1836",NA,1998,"M","SR","SR",1997,"UK",1999,1994,"SR",2000,"Dead"
"3739","1836",NA,1998,"J","SR","SR",1997,"SR",1999,1994,"SR",2000,"Dead"
"3740","1836",NA,1999,"M","UK","SR",1998,"Dead",2000,1994,"SR",2000,"Dead"
"3741","1836",NA,1999,"J","SR","SR",1998,NA,NA,1994,"SR",2000,"Dead"
"3742","1836",NA,2000,"M","Dead","UK",1999,NA,NA,1994,"SR",2000,"Dead"
"3743","1837",NA,1994,"M","SR",NA,NA,"SR",1995,1994,"SR",1998,"Dead"
"3744","1837",NA,1994,"J","SR",NA,NA,"PD",1995,1994,"SR",1998,"Dead"
"3745","1837",NA,1995,"M","SR","SR",1994,"SR",1996,1994,"SR",1998,"Dead"
"3746","1837",NA,1995,"J","PD","SR",1994,"SR",1996,1994,"SR",1998,"Dead"
"3747","1837",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1998,"Dead"
"3748","1837",NA,1996,"J","SR","PD",1995,"SR",1997,1994,"SR",1998,"Dead"
"3749","1837",NA,1997,"M","SR","SR",1996,"SR",1998,1994,"SR",1998,"Dead"
"3750","1837",NA,1997,"J","SR","SR",1996,"Dead",1998,1994,"SR",1998,"Dead"
"3751","1837",NA,1998,"M","SR","SR",1997,NA,NA,1994,"SR",1998,"Dead"
"3752","1837",NA,1998,"J","Dead","SR",1997,NA,NA,1994,"SR",1998,"Dead"
"3753","1838","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",1998,"Dead"
"3754","1838","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1998,"Dead"
"3755","1838","1",1995,"M","SR","SR",1994,"PD",1996,1994,"SR",1998,"Dead"
"3756","1838","1",1995,"J","SR","SR",1994,"PD",1996,1994,"SR",1998,"Dead"
"3757","1838","1",1996,"M","PD","SR",1995,"PD",1997,1994,"SR",1998,"Dead"
"3758","1838","1",1996,"J","PD","SR",1995,"PD",1997,1994,"SR",1998,"Dead"
"3759","1838","1",1997,"M","PD","PD",1996,"SR",1998,1994,"SR",1998,"Dead"
"3760","1838","1",1997,"J","PD","PD",1996,"Dead",1998,1994,"SR",1998,"Dead"
"3761","1838","2",1998,"M","SR","PD",1997,NA,NA,1994,"SR",1998,"Dead"
"3762","1838","2",1998,"J","Dead","PD",1997,NA,NA,1994,"SR",1998,"Dead"
"3763","1839","1",1994,"M","SR",NA,NA,"PD",1995,1994,"SR",2003,"PD"
"3764","1839","1",1994,"J","PD",NA,NA,"PD",1995,1994,"SR",2003,"PD"
"3765","1839","1",1995,"M","PD","SR",1994,"MR",1996,1994,"SR",2003,"PD"
"3766","1839","1",1995,"J","PD","PD",1994,"PD",1996,1994,"SR",2003,"PD"
"3767","1839","2",1996,"M","MR","PD",1995,"SR",1997,1994,"SR",2003,"PD"
"3768","1839","2",1996,"J","PD","PD",1995,"SR",1997,1994,"SR",2003,"PD"
"3769","1839","3",1997,"M","SR","MR",1996,"SR",1998,1994,"SR",2003,"PD"
"3770","1839","3",1997,"J","SR","PD",1996,"SR",1998,1994,"SR",2003,"PD"
"3771","1839","4",1998,"M","SR","SR",1997,"PD",1999,1994,"SR",2003,"PD"
"3772","1839","4",1998,"J","SR","SR",1997,"SR",1999,1994,"SR",2003,"PD"
"3773","1839","4",1999,"M","PD","SR",1998,"SR",2000,1994,"SR",2003,"PD"
"3774","1839","4",1999,"J","SR","SR",1998,NA,NA,1994,"SR",2003,"PD"
"3775","1839","4",2000,"M","SR","PD",1999,"SR",2001,1994,"SR",2003,"PD"
"3776","1839","4",2001,"M","SR","SR",2000,"PD",2002,1994,"SR",2003,"PD"
"3777","1839","4",2002,"M","PD","SR",2001,NA,NA,1994,"SR",2003,"PD"
"3778","1839","4",2002,"J","SR",NA,NA,"PD",2003,1994,"SR",2003,"PD"
"3779","1839","4",2003,"J","PD","SR",2002,NA,NA,1994,"SR",2003,"PD"
"3780","1840",NA,1994,"M","SR",NA,NA,"UK",1995,1994,"SR",1996,"Dead"
"3781","1840",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1996,"Dead"
"3782","1840",NA,1995,"M","UK","SR",1994,"Dead",1996,1994,"SR",1996,"Dead"
"3783","1840",NA,1995,"J","SR","SR",1994,NA,NA,1994,"SR",1996,"Dead"
"3784","1840",NA,1996,"M","Dead","UK",1995,NA,NA,1994,"SR",1996,"Dead"
"3785","1841","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3786","1841","1",1994,"J","UK",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"3787","1841","1",1995,"M","SR","SR",1994,"SR",1996,1994,"SR",2000,"Dead"
"3788","1841","1",1995,"J","SR","UK",1994,"SR",1996,1994,"SR",2000,"Dead"
"3789","1841","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"3790","1841","1",1996,"J","SR","SR",1995,"PD",1997,1994,"SR",2000,"Dead"
"3791","1841","1",1997,"M","SR","SR",1996,"PD",1998,1994,"SR",2000,"Dead"
"3792","1841","1",1997,"J","PD","SR",1996,"PD",1998,1994,"SR",2000,"Dead"
"3793","1841","1",1998,"M","PD","SR",1997,"UK",1999,1994,"SR",2000,"Dead"
"3794","1841","1",1998,"J","PD","PD",1997,"SR",1999,1994,"SR",2000,"Dead"
"3795","1841","1",1999,"M","UK","PD",1998,"Dead",2000,1994,"SR",2000,"Dead"
"3796","1841","2",1999,"J","SR","PD",1998,NA,NA,1994,"SR",2000,"Dead"
"3797","1841","2",2000,"M","Dead","UK",1999,NA,NA,1994,"SR",2000,"Dead"
"3798","1842","1",1994,"M","SR",NA,NA,"PD",1995,1994,"SR",2003,"PD"
"3799","1842","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2003,"PD"
"3800","1842","1",1995,"M","PD","SR",1994,"SR",1996,1994,"SR",2003,"PD"
"3801","1842","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",2003,"PD"
"3802","1842","1",1996,"M","SR","PD",1995,"PD",1997,1994,"SR",2003,"PD"
"3803","1842","1",1996,"J","SR","SR",1995,"PD",1997,1994,"SR",2003,"PD"
"3804","1842","1",1997,"M","PD","SR",1996,"PD",1998,1994,"SR",2003,"PD"
"3805","1842","1",1997,"J","PD","SR",1996,"PD",1998,1994,"SR",2003,"PD"
"3806","1842","1",1998,"M","PD","PD",1997,"PD",1999,1994,"SR",2003,"PD"
"3807","1842","1",1998,"J","PD","PD",1997,"SR",1999,1994,"SR",2003,"PD"
"3808","1842","1",1999,"M","PD","PD",1998,"SR",2000,1994,"SR",2003,"PD"
"3809","1842","2",1999,"J","SR","PD",1998,NA,NA,1994,"SR",2003,"PD"
"3810","1842","2",2000,"M","SR","PD",1999,"SR",2001,1994,"SR",2003,"PD"
"3811","1842","2",2001,"M","SR","SR",2000,"PD",2002,1994,"SR",2003,"PD"
"3812","1842","2",2002,"M","PD","SR",2001,NA,NA,1994,"SR",2003,"PD"
"3813","1842","2",2002,"J","SR",NA,NA,"PD",2003,1994,"SR",2003,"PD"
"3814","1842","2",2003,"J","PD","SR",2002,NA,NA,1994,"SR",2003,"PD"
"3815","1843","1",1994,"M","SR",NA,NA,"PD",1995,1994,"SR",1999,"UK"
"3816","1843","1",1994,"J","UK",NA,NA,"SR",1995,1994,"SR",1999,"UK"
"3817","1843","1",1995,"M","PD","SR",1994,"SR",1996,1994,"SR",1999,"UK"
"3818","1843","2",1995,"J","SR","UK",1994,"PD",1996,1994,"SR",1999,"UK"
"3819","1843","2",1996,"M","SR","PD",1995,"SR",1997,1994,"SR",1999,"UK"
"3820","1843","2",1996,"J","PD","SR",1995,"SR",1997,1994,"SR",1999,"UK"
"3821","1843","2",1997,"M","SR","SR",1996,"SR",1998,1994,"SR",1999,"UK"
"3822","1843","2",1997,"J","SR","PD",1996,"SR",1998,1994,"SR",1999,"UK"
"3823","1843","2",1998,"M","SR","SR",1997,"UK",1999,1994,"SR",1999,"UK"
"3824","1843","2",1998,"J","SR","SR",1997,"UK",1999,1994,"SR",1999,"UK"
"3825","1843","2",1999,"M","UK","SR",1998,NA,NA,1994,"SR",1999,"UK"
"3826","1843","2",1999,"J","UK","SR",1998,NA,NA,1994,"SR",1999,"UK"
"3827","1844",NA,1994,"M","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3828","1844",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3829","1844",NA,1995,"M","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3830","1844",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3831","1844",NA,1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1999,"Dead"
"3832","1844",NA,1996,"J","SR","SR",1995,"PD",1997,1994,"SR",1999,"Dead"
"3833","1844",NA,1997,"M","SR","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"3834","1844",NA,1997,"J","PD","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"3835","1844",NA,1998,"M","SR","SR",1997,"Dead",1999,1994,"SR",1999,"Dead"
"3836","1844",NA,1998,"J","SR","PD",1997,NA,NA,1994,"SR",1999,"Dead"
"3837","1844",NA,1999,"M","Dead","SR",1998,NA,NA,1994,"SR",1999,"Dead"
"3838","1845","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3839","1845","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3840","1845","1",1995,"M","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3841","1845","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3842","1845","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1999,"Dead"
"3843","1845","1",1996,"J","SR","SR",1995,"F",1997,1994,"SR",1999,"Dead"
"3844","1845","1",1997,"M","SR","SR",1996,"MR",1998,1994,"SR",1999,"Dead"
"3845","1845","1",1997,"J","F","SR",1996,"MR",1998,1994,"SR",1999,"Dead"
"3846","1845","2",1998,"M","MR","SR",1997,"Dead",1999,1994,"SR",1999,"Dead"
"3847","1845","2",1998,"J","MR","F",1997,NA,NA,1994,"SR",1999,"Dead"
"3848","1845","2",1999,"M","Dead","MR",1998,NA,NA,1994,"SR",1999,"Dead"
"3849","1846","1",1994,"M","SR",NA,NA,"MR",1995,1994,"SR",2001,"Dead"
"3850","1846","1",1994,"J","PD",NA,NA,"PD",1995,1994,"SR",2001,"Dead"
"3851","1846","1",1995,"M","MR","SR",1994,"PD",1996,1994,"SR",2001,"Dead"
"3852","1846","1",1995,"J","PD","PD",1994,"PD",1996,1994,"SR",2001,"Dead"
"3853","1846","1",1996,"M","PD","MR",1995,"SR",1997,1994,"SR",2001,"Dead"
"3854","1846","1",1996,"J","PD","PD",1995,"SR",1997,1994,"SR",2001,"Dead"
"3855","1846","2",1997,"M","SR","PD",1996,"SR",1998,1994,"SR",2001,"Dead"
"3856","1846","2",1997,"J","SR","PD",1996,"SR",1998,1994,"SR",2001,"Dead"
"3857","1846","2",1998,"M","SR","SR",1997,"PD",1999,1994,"SR",2001,"Dead"
"3858","1846","2",1998,"J","SR","SR",1997,"F",1999,1994,"SR",2001,"Dead"
"3859","1846","2",1999,"M","PD","SR",1998,"SR",2000,1994,"SR",2001,"Dead"
"3860","1846","2",1999,"J","F","SR",1998,NA,NA,1994,"SR",2001,"Dead"
"3861","1846","3",2000,"M","SR","PD",1999,"Dead",2001,1994,"SR",2001,"Dead"
"3862","1846","3",2001,"M","Dead","SR",2000,NA,NA,1994,"SR",2001,"Dead"
"3863","1847",NA,1994,"M","SR",NA,NA,NA,NA,1994,"SR",1994,"Dead"
"3864","1847",NA,1994,"J","Dead",NA,NA,NA,NA,1994,"SR",1994,"Dead"
"3865","1848","1",1994,"M","SR",NA,NA,"PD",1995,1994,"SR",1999,"Dead"
"3866","1848","1",1994,"J","PD",NA,NA,"PD",1995,1994,"SR",1999,"Dead"
"3867","1848","1",1995,"M","PD","SR",1994,"PD",1996,1994,"SR",1999,"Dead"
"3868","1848","1",1995,"J","PD","PD",1994,"SR",1996,1994,"SR",1999,"Dead"
"3869","1848","1",1996,"M","PD","PD",1995,"SR",1997,1994,"SR",1999,"Dead"
"3870","1848","2",1996,"J","SR","PD",1995,"SR",1997,1994,"SR",1999,"Dead"
"3871","1848","2",1997,"M","SR","PD",1996,"SR",1998,1994,"SR",1999,"Dead"
"3872","1848","2",1997,"J","SR","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"3873","1848","2",1998,"M","SR","SR",1997,"Dead",1999,1994,"SR",1999,"Dead"
"3874","1848","2",1998,"J","SR","SR",1997,NA,NA,1994,"SR",1999,"Dead"
"3875","1848","2",1999,"M","Dead","SR",1998,NA,NA,1994,"SR",1999,"Dead"
"3876","1849","1",1994,"M","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3877","1849","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"3878","1849","1",1995,"M","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"3879","1849","1",1995,"J","SR","SR",1994,"F",1996,1994,"SR",1999,"Dead"
"3880","1849","1",1996,"M","SR","SR",1995,"MR",1997,1994,"SR",1999,"Dead"
"3881","1849","1",1996,"J","F","SR",1995,"SR",1997,1994,"SR",1999,"Dead"
"3882","1849","2",1997,"M","MR","SR",1996,"UK",1998,1994,"SR",1999,"Dead"
"3883","1849","2",1997,"J","SR","F",1996,"MR",1998,1994,"SR",1999,"Dead"
"3884","1849","2",1998,"M","UK","MR",1997,"Dead",1999,1994,"SR",1999,"Dead"
"3885","1849","2",1998,"J","MR","SR",1997,NA,NA,1994,"SR",1999,"Dead"
"3886","1849","2",1999,"M","Dead","UK",1998,NA,NA,1994,"SR",1999,"Dead"
"3887","1878",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"3888","1878",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"3889","1878",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"3890","1878",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"3891","1878",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"3892","1885","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"3893","1885","1",2006,"J","SR","SR",2005,"F",2007,2005,"SR",2009,"SR"
"3894","1885","1",2007,"J","F","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"3895","1885","2",2008,"J","SR","F",2007,"SR",2009,2005,"SR",2009,"SR"
"3896","1885","2",2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"3897","1901",NA,2003,"J","SR",NA,NA,NA,NA,2003,"SR",2009,"UK"
"3898","1901",NA,2005,"J","SR",NA,NA,"SR",2006,2003,"SR",2009,"UK"
"3899","1901",NA,2006,"J","SR","SR",2005,"SR",2007,2003,"SR",2009,"UK"
"3900","1901",NA,2007,"J","SR","SR",2006,"UK",2008,2003,"SR",2009,"UK"
"3901","1901",NA,2008,"J","UK","SR",2007,"UK",2009,2003,"SR",2009,"UK"
